index,year,artist.inverted,track,time,genre,date.entered,date.peaked,variable,value,date_billboard
2721,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,x6th.week,57.0,2000-09-16
2722,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x4th.week,39.0,2000-05-27
2723,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x24th.week,38.0,2000-10-14
2724,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x1st.week,82.0,2000-05-06
2725,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x16th.week,4.0,2000-08-19
2726,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x8th.week,9.0,2000-06-24
2727,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x23rd.week,28.0,2000-10-07
2728,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x11th.week,5.0,2000-07-15
2729,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x10th.week,7.0,2000-07-08
2730,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x21st.week,18.0,2000-09-23
2731,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x5th.week,26.0,2000-06-03
2732,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x9th.week,7.0,2000-07-01
2733,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x25th.week,48.0,2000-10-21
2734,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x6th.week,19.0,2000-06-10
2735,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x7th.week,15.0,2000-06-17
2736,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x17th.week,6.0,2000-08-26
2737,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x4th.week,39.0,2000-05-27
2738,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x12th.week,4.0,2000-07-22
2739,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x13th.week,1.0,2000-07-29
2740,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x14th.week,1.0,2000-08-05
2741,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x2nd.week,70.0,2000-05-13
2742,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x15th.week,3.0,2000-08-12
2743,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x22nd.week,23.0,2000-09-30
2744,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x20th.week,15.0,2000-09-16
2745,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x19th.week,13.0,2000-09-09
2746,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x18th.week,10.0,2000-09-02
2747,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x3rd.week,51.0,2000-05-20
2748,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,x4th.week,39.0,2000-05-27
2749,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x17th.week,61.0,2000-12-02
2750,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x14th.week,44.0,2000-11-11
2751,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x6th.week,45.0,2000-09-16
2752,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x20th.week,87.0,2000-12-23
2753,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x4th.week,51.0,2000-09-02
2754,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x12th.week,34.0,2000-10-28
2755,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x4th.week,51.0,2000-09-02
2756,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x5th.week,48.0,2000-09-09
2757,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x1st.week,64.0,2000-08-12
2758,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x8th.week,33.0,2000-09-30
2759,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x15th.week,51.0,2000-11-18
2760,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x3rd.week,51.0,2000-08-26
2761,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x9th.week,34.0,2000-10-07
2762,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x7th.week,36.0,2000-09-23
2763,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x13th.week,39.0,2000-11-04
2764,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x10th.week,34.0,2000-10-14
2765,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x4th.week,51.0,2000-09-02
2766,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x18th.week,84.0,2000-12-09
2767,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x19th.week,85.0,2000-12-16
2768,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x11th.week,35.0,2000-10-21
2769,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x16th.week,58.0,2000-11-25
2770,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,x2nd.week,58.0,2000-08-19
2771,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x4th.week,79.0,2000-05-13
2772,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x13th.week,94.0,2000-07-15
2773,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x3rd.week,75.0,2000-05-06
2774,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x5th.week,81.0,2000-05-20
2775,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x12th.week,88.0,2000-07-08
2776,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x8th.week,76.0,2000-06-10
2777,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x1st.week,96.0,2000-04-22
2778,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x9th.week,78.0,2000-06-17
2779,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x2nd.week,87.0,2000-04-29
2780,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x15th.week,100.0,2000-07-29
2781,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x14th.week,98.0,2000-07-22
2782,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x6th.week,81.0,2000-05-27
2783,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x4th.week,79.0,2000-05-13
2784,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x4th.week,79.0,2000-05-13
2785,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x11th.week,90.0,2000-07-01
2786,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x10th.week,84.0,2000-06-24
2787,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,x7th.week,76.0,2000-06-03
2788,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x20th.week,3.0,2000-09-23
2789,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x14th.week,4.0,2000-08-12
2790,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x4th.week,62.0,2000-06-03
2791,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x4th.week,62.0,2000-06-03
2792,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x3rd.week,65.0,2000-05-27
2793,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x13th.week,6.0,2000-08-05
2794,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x28th.week,15.0,2000-11-18
2795,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x7th.week,40.0,2000-06-24
2796,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x2nd.week,71.0,2000-05-20
2797,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x25th.week,6.0,2000-10-28
2798,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x9th.week,22.0,2000-07-08
2799,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x22nd.week,4.0,2000-10-07
2800,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x8th.week,37.0,2000-07-01
2801,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x31st.week,35.0,2000-12-09
2802,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x23rd.week,6.0,2000-10-14
2803,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x27th.week,10.0,2000-11-11
2804,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x32nd.week,39.0,2000-12-16
2805,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x29th.week,24.0,2000-11-25
2806,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x15th.week,3.0,2000-08-19
2807,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x17th.week,3.0,2000-09-02
2808,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x1st.week,74.0,2000-05-13
2809,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x21st.week,4.0,2000-09-30
2810,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x30th.week,30.0,2000-12-02
2811,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x19th.week,3.0,2000-09-16
2812,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x18th.week,3.0,2000-09-09
2813,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x26th.week,8.0,2000-11-04
2814,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x10th.week,18.0,2000-07-15
2815,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x11th.week,13.0,2000-07-22
2816,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x12th.week,8.0,2000-07-29
2817,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x16th.week,4.0,2000-08-26
2818,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x6th.week,50.0,2000-06-17
2819,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x4th.week,62.0,2000-06-03
2820,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x24th.week,7.0,2000-10-21
2821,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,x5th.week,57.0,2000-06-10
2822,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x18th.week,70.0,2001-01-27
2823,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x7th.week,43.0,2000-11-11
2824,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x2nd.week,81.0,2000-10-07
2825,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x20th.week,79.0,2001-02-10
2826,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x19th.week,74.0,2001-02-03
2827,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x15th.week,62.0,2001-01-06
2828,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x6th.week,46.0,2000-11-04
2829,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x1st.week,81.0,2000-09-30
2830,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x14th.week,51.0,2000-12-30
2831,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x8th.week,38.0,2000-11-18
2832,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x9th.week,36.0,2000-11-25
2833,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x12th.week,41.0,2000-12-16
2834,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x4th.week,67.0,2000-10-21
2835,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x4th.week,67.0,2000-10-21
2836,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x16th.week,58.0,2001-01-13
2837,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x13th.week,46.0,2000-12-23
2838,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x3rd.week,76.0,2000-10-14
2839,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x11th.week,43.0,2000-12-09
2840,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x4th.week,67.0,2000-10-21
2841,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x17th.week,63.0,2001-01-20
2842,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x10th.week,35.0,2000-12-02
2843,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,x5th.week,53.0,2000-10-28
2844,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x8th.week,34.0,2000-09-16
2845,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x6th.week,32.0,2000-09-02
2846,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x14th.week,63.0,2000-10-28
2847,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x7th.week,32.0,2000-09-09
2848,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x3rd.week,51.0,2000-08-12
2849,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x12th.week,53.0,2000-10-14
2850,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x9th.week,34.0,2000-09-23
2851,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x2nd.week,69.0,2000-08-05
2852,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x17th.week,79.0,2000-11-18
2853,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x11th.week,50.0,2000-10-07
2854,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x19th.week,89.0,2000-12-02
2855,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x18th.week,84.0,2000-11-25
2856,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x4th.week,42.0,2000-08-19
2857,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x5th.week,37.0,2000-08-26
2858,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x16th.week,72.0,2000-11-11
2859,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x13th.week,53.0,2000-10-21
2860,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x20th.week,90.0,2000-12-09
2861,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x10th.week,38.0,2000-09-30
2862,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x15th.week,65.0,2000-11-04
2863,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x4th.week,42.0,2000-08-19
2864,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x1st.week,76.0,2000-07-29
2865,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,x4th.week,42.0,2000-08-19
2866,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x1st.week,89.0,2000-10-14
2867,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x2nd.week,83.0,2000-10-21
2868,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x19th.week,58.0,2001-02-17
2869,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x4th.week,55.0,2000-11-04
2870,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x6th.week,54.0,2000-11-18
2871,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x15th.week,41.0,2001-01-20
2872,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x9th.week,41.0,2000-12-09
2873,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x17th.week,48.0,2001-02-03
2874,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x12th.week,31.0,2000-12-30
2875,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x3rd.week,65.0,2000-10-28
2876,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x10th.week,34.0,2000-12-16
2877,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x4th.week,55.0,2000-11-04
2878,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x18th.week,54.0,2001-02-10
2879,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x11th.week,32.0,2000-12-23
2880,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x5th.week,54.0,2000-11-11
2881,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x7th.week,52.0,2000-11-25
2882,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x16th.week,41.0,2001-01-27
2883,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x20th.week,68.0,2001-02-24
2884,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x13th.week,35.0,2001-01-06
2885,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x8th.week,44.0,2000-12-02
2886,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x4th.week,55.0,2000-11-04
2887,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,x14th.week,34.0,2001-01-13
2888,2000,Zombie Nation,Kernkraft 400,3:30,Rock,2000-09-02,2000-09-02,x2nd.week,99.0,2000-09-09
2889,2000,Zombie Nation,Kernkraft 400,3:30,Rock,2000-09-02,2000-09-02,x1st.week,99.0,2000-09-02
2890,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x12th.week,60.0,2000-11-11
2891,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x13th.week,68.0,2000-11-18
2892,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x1st.week,74.0,2000-08-26
2893,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x3rd.week,66.0,2000-09-09
2894,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x9th.week,42.0,2000-10-21
2895,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x16th.week,94.0,2000-12-09
2896,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x20th.week,99.0,2001-01-06
2897,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x19th.week,97.0,2000-12-30
2898,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x10th.week,46.0,2000-10-28
2899,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x15th.week,78.0,2000-12-02
2900,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x7th.week,47.0,2000-10-07
2901,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x18th.week,92.0,2000-12-23
2902,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x4th.week,53.0,2000-09-16
2903,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x4th.week,53.0,2000-09-16
2904,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x14th.week,69.0,2000-11-25
2905,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x4th.week,53.0,2000-09-16
2906,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x2nd.week,72.0,2000-09-02
2907,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x5th.week,52.0,2000-09-23
2908,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x8th.week,45.0,2000-10-14
2909,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x17th.week,87.0,2000-12-16
2910,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x6th.week,47.0,2000-09-30
2911,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,x11th.week,51.0,2000-11-04
2912,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x47th.week,22.0,2001-02-24
2913,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x36th.week,5.0,2000-12-09
2914,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x18th.week,18.0,2000-08-05
2915,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x6th.week,57.0,2000-05-13
2916,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x44th.week,16.0,2001-02-03
2917,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x40th.week,15.0,2001-01-06
2918,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x53rd.week,49.0,2001-04-07
2919,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x26th.week,5.0,2000-09-30
2920,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x12th.week,51.0,2000-06-24
2921,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x10th.week,51.0,2000-06-10
2922,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x27th.week,5.0,2000-10-07
2923,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x48th.week,24.0,2001-03-03
2924,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x31st.week,4.0,2000-11-04
2925,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x4th.week,67.0,2000-04-29
2926,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x32nd.week,3.0,2000-11-11
2927,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x34th.week,3.0,2000-11-25
2928,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x42nd.week,13.0,2001-01-20
2929,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x23rd.week,6.0,2000-09-09
2930,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x39th.week,9.0,2000-12-30
2931,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x29th.week,4.0,2000-10-21
2932,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x21st.week,12.0,2000-08-26
2933,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x17th.week,22.0,2000-07-29
2934,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x11th.week,51.0,2000-06-17
2935,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x35th.week,4.0,2000-12-02
2936,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x4th.week,67.0,2000-04-29
2937,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x51st.week,42.0,2001-03-24
2938,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x20th.week,14.0,2000-08-19
2939,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x46th.week,21.0,2001-02-17
2940,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x3rd.week,68.0,2000-04-22
2941,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x13th.week,47.0,2000-07-01
2942,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x49th.week,28.0,2001-03-10
2943,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x41st.week,14.0,2001-01-13
2944,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,x7th.week,54.0,2000-05-20
